Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,,ANSWER
20,1636053273726,04/11/2021 19:14:33,1636053273627,-7,04/11/2021 12:14:33,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,24,Success_2,advancementZone,response_keyboard_single,278.6000003814697,,,continue_experiment,1,1,0,0,,,,,,training,,
21,1636053293408,04/11/2021 19:14:53,1636053293306,-7,04/11/2021 12:14:53,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,25,Instructions_3_1,content,content_video,19675.89999961853,,,,,0,1,0,,,,,,training,,
22,1636053293737,04/11/2021 19:14:53,1636053293643,-7,04/11/2021 12:14:53,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,26,Instructions_3_2,Zone1,response_keyboard_single,327.1999988555908,,,continue,1,1,0,0,,,,,,training,,
23,1636053502695,04/11/2021 19:18:22,1636053502167,-7,04/11/2021 12:18:22,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,208517.10000038147,,,event,1,1,0,0,,,,,,training,,
24,1636053569105,04/11/2021 19:19:29,1636053568557,-7,04/11/2021 12:19:28,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,274906.8000011444,,,event,2,1,0,0,,,,,,training,,
25,1636053592206,04/11/2021 19:19:52,1636053592116,-7,04/11/2021 12:19:52,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,298466,,,event,3,1,0,0,,,,,,training,,
26,1636053621189,04/11/2021 19:20:21,1636053620766,-7,04/11/2021 12:20:20,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,327115.10000038147,,,event,4,1,0,0,,,,,,training,,
27,1636053657201,04/11/2021 19:20:57,1636053656646,-7,04/11/2021 12:20:56,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,362994.20000076294,,,event,5,1,0,0,,,,,,training,,
28,1636053700656,04/11/2021 19:21:40,1636053700111,-7,04/11/2021 12:21:40,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,406459.60000038147,,,event,6,1,0,0,,,,,,training,,
29,1636053707296,04/11/2021 19:21:47,1636053707207,-7,04/11/2021 12:21:47,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,413555.3000011444,,,event,7,1,0,0,,,,,,training,,
30,1636053715568,04/11/2021 19:21:55,1636053715471,-7,04/11/2021 12:21:55,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,421818.8000011444,,,event,8,1,0,0,,,,,,training,,
31,1636053728690,04/11/2021 19:22:08,1636053728591,-7,04/11/2021 12:22:08,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,434938.70000076294,,,event,9,1,0,0,,,,,,training,,
32,1636053730456,04/11/2021 19:22:10,1636053730358,-7,04/11/2021 12:22:10,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,436706,,,event,10,1,0,0,,,,,,training,,
33,1636053750073,04/11/2021 19:22:30,1636053749982,-7,04/11/2021 12:22:29,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,456330.5,,,event,11,1,0,0,,,,,,training,,
34,1636053755338,04/11/2021 19:22:35,1636053755238,-7,04/11/2021 12:22:35,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,461585.8000011444,,,event,12,1,0,0,,,,,,training,,
35,1636053757423,04/11/2021 19:22:37,1636053757334,-7,04/11/2021 12:22:37,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,463681.9000015259,,,event,13,1,0,0,,,,,,training,,
36,1636053819540,04/11/2021 19:23:39,1636053819000,-7,04/11/2021 12:23:39,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,525346.6000003815,,,event,14,1,0,0,,,,,,training,,
37,1636053879757,04/11/2021 19:24:39,1636053879216,-7,04/11/2021 12:24:39,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,585562.1000003815,,,event,15,1,0,0,,,,,,training,,
38,1636053893736,04/11/2021 19:24:53,1636053893652,-7,04/11/2021 12:24:53,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,Zone1,timelimit_screen,599998.504,,,,,0,1,0,,,1,,,training,,
39,1636053905618,04/11/2021 19:25:05,1636053905545,-7,04/11/2021 12:25:05,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,28,Ending_Question,content,content_video,11887.60000038147,,,,,0,1,0,,,,,,training,,
40,1636053906410,04/11/2021 19:25:06,1636053906313,-7,04/11/2021 12:25:06,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,29,Ending_Question_2,Zone1,response_keyboard,753.5,,,yes,1,0,1,0,,,,,,training,,
41,1636053913126,04/11/2021 19:25:13,1636053913043,-7,04/11/2021 12:25:13,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,30,End_1,content,content_video,6725.60000038147,,,,,0,1,0,,,,,,training,,
42,1636053915769,04/11/2021 19:25:15,1636053915682,-7,04/11/2021 12:25:15,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,31,End_2,advancementZone,response_keyboard_single,2632.7000007629395,,,end,1,1,0,0,,,,,,training,,
43,1636053916127,04/11/2021 19:25:16,1636053915685,-7,04/11/2021 12:25:15,68194,4,task-1t2b,,16895298,614e1d9272b5f46d5946f49e,5000113,,complete,,6184302c9e611bd36c87e997,computer,Desktop or Laptop,Windows 10,Chrome 95.0.4638.69,1920x1080,1920x937,,Instructions_and_training,14,Spreadsheet1,,,END TASK,,,,,827910,,,,,0,1,0,,,,,,,,
1,1636053552768,04/11/2021 19:19:12,1636053551685,-5,04/11/2021 14:19:11,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1636053568772,04/11/2021 19:19:28,1636053567732,-5,04/11/2021 14:19:27,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,1,Screen_1,content,content_video,13633,,,,,0,1,0,,,,,,instructions,,
3,1636053569136,04/11/2021 19:19:29,1636053567901,-5,04/11/2021 14:19:27,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,2,Screen_2,button1,response_keyboard,151,,,sound_on,1,1,0,0,,,,,,instructions,,
4,1636053580579,04/11/2021 19:19:40,1636053579535,-5,04/11/2021 14:19:39,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,3,Screen_2_1,content,content_video,11616,,,,,0,1,0,,,,,,instructions,,
5,1636053582342,04/11/2021 19:19:42,1636053581305,-5,04/11/2021 14:19:41,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,4,Screen_2_2,advancementZone,response_keyboard_single,1727,,,max_browser,1,1,0,0,,,,,,instructions,,
6,1636053594850,04/11/2021 19:19:54,1636053593801,-5,04/11/2021 14:19:53,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,5,Screen_3,content,content_video,12468,,,,,0,1,0,,,,,,instructions,,
7,1636053596335,04/11/2021 19:19:56,1636053595297,-5,04/11/2021 14:19:55,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,6,Screen_4,advancementZone,response_keyboard_single,1453,,,continue,1,1,0,0,,,,,,instructions,,
8,1636053618832,04/11/2021 19:20:18,1636053617791,-5,04/11/2021 14:20:17,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,7,Screen_5,content,content_video,22464,,,,,0,1,0,,,,,,instructions,,
9,1636053627061,04/11/2021 19:20:27,1636053626042,-5,04/11/2021 14:20:26,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,8,Screen_6,advancementZone,response_keyboard_single,8229,,,continue,1,1,0,0,,,,,,instructions,,
10,1636053635157,04/11/2021 19:20:35,1636053634115,-5,04/11/2021 14:20:34,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,9,Screen_7,content,content_video,8065,,,,,0,1,0,,,,,,instructions,,
11,1636053635876,04/11/2021 19:20:35,1636053634747,-5,04/11/2021 14:20:34,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,1,1,10,Screen_8,advancementZone,response_keyboard_single,618,,,continue,1,1,0,0,,,,,,instructions,,
12,1636053682767,04/11/2021 19:21:22,1636053681741,-5,04/11/2021 14:21:21,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,1,Screen_1,Zone1,timelimit_screen,46999.16,,,,,0,1,0,,,1,,,training_intro,,
13,1636053697160,04/11/2021 19:21:37,1636053696111,-5,04/11/2021 14:21:36,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,2,Screen_2,content,content_video,14352,,,,,0,1,0,,,,,,training_intro,,
14,1636053697343,04/11/2021 19:21:37,1636053696164,-5,04/11/2021 14:21:36,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,3,Screen_3,advancementZone,response_keyboard_single,0,,,continue,1,1,0,0,,,,,,training_intro,,
15,1636053710243,04/11/2021 19:21:50,1636053709204,-5,04/11/2021 14:21:49,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,4,Screen_4,content,content_video,13034,,,,,0,1,0,,,,,,training_intro,,
16,1636053710983,04/11/2021 19:21:50,1636053709926,-5,04/11/2021 14:21:49,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,2,1,5,Screen_5,advancementZone,response_keyboard_single,692,,,continue,1,1,0,0,,,,,,training_intro,,
17,1636053738425,04/11/2021 19:22:18,1636053737394,-5,04/11/2021 14:22:17,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,1,train_2_1_1,content,content_video,27417,,,,,0,1,0,,,,,,training,,
18,1636053739737,04/11/2021 19:22:19,1636053738696,-5,04/11/2021 14:22:18,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,4,train_2_2_1,advancementZone,response_keyboard_single,1294,,,found_event,1,1,0,0,,,,,,training,,
19,1636053751284,04/11/2021 19:22:31,1636053750221,-5,04/11/2021 14:22:30,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,23,Success,content,content_video,11490,,,,,0,1,0,,,,,,training,,
20,1636053752338,04/11/2021 19:22:32,1636053751309,-5,04/11/2021 14:22:31,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,24,Success_2,advancementZone,response_keyboard_single,1049,,,continue_experiment,1,1,0,0,,,,,,training,,
21,1636053772101,04/11/2021 19:22:52,1636053771069,-5,04/11/2021 14:22:51,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,25,Instructions_3_1,content,content_video,19754,,,,,0,1,0,,,,,,training,,
22,1636053772786,04/11/2021 19:22:52,1636053771751,-5,04/11/2021 14:22:51,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,26,Instructions_3_2,Zone1,response_keyboard_single,662,,,continue,1,1,0,0,,,,,,training,,
23,1636053968803,04/11/2021 19:26:08,1636053967397,-5,04/11/2021 14:26:07,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,195633,,,event,1,1,0,0,,,,,,training,,
24,1636054048043,04/11/2021 19:27:28,1636054046990,-5,04/11/2021 14:27:26,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,275225,,,event,2,1,0,0,,,,,,training,,
25,1636054072116,04/11/2021 19:27:52,1636054071079,-5,04/11/2021 14:27:51,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,299315,,,event,3,1,0,0,,,,,,training,,
26,1636054132840,04/11/2021 19:28:52,1636054131804,-5,04/11/2021 14:28:51,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,360040,,,event,4,1,0,0,,,,,,training,,
27,1636054179468,04/11/2021 19:29:39,1636054178418,-5,04/11/2021 14:29:38,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,406654,,,event,5,1,0,0,,,,,,training,,
28,1636054209088,04/11/2021 19:30:09,1636054208059,-5,04/11/2021 14:30:08,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,436295,,,event,6,1,0,0,,,,,,training,,
29,1636054307522,04/11/2021 19:31:47,1636054306489,-5,04/11/2021 14:31:46,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,advancementZone,response_keyboard_single,534724,,,event,7,1,0,0,,,,,,training,,
30,1636054372765,04/11/2021 19:32:52,1636054371742,-5,04/11/2021 14:32:51,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,27,Desc_Me,Zone1,timelimit_screen,599996.22,,,,,0,1,0,,,1,,,training,,
31,1636054384797,04/11/2021 19:33:04,1636054383734,-5,04/11/2021 14:33:03,68194,4,task-1t2b,,16895449,5ee04c3aa397863948b8b1c9,5000146,,complete,,618431730ba3c459cee5f9ca,computer,Desktop or Laptop,Windows 10,Firefox 93.0,1550x1034,1550x910,,Instructions_and_training,14,Spreadsheet1,Spreadsheet1,3,1,28,Ending_Question,content,content_video,11986,,,,,0,1,0,,,,,,training,,
